id,name,russian,url,kind,score,status,episodes,episodes_aired,aired_on,released_on
226,Elfen Lied,Эльфийская песнь,/animes/z226-elfen-lied,tv,7.46,released,13,0,2004-07-25,2004-10-17
8074,Highschool of the Dead,Школа мертвецов,/animes/z8074-highschool-of-the-dead,tv,7.06,released,12,12,2010-07-05,2010-09-20
10087,Fate/Zero,Судьба/Начало,/animes/z10087-fate-zero,tv,8.27,released,13,13,2011-10-02,2011-12-25
42897,Horimiya,Хоримия,/animes/42897-horimiya,tv,8.19,released,13,13,2021-01-10,2021-04-04
30654,Ansatsu Kyoushitsu 2nd Season,Класс убийц 2,/animes/z30654-ansatsu-kyoushitsu-2nd-season,tv,8.47,released,25,25,2016-01-08,2016-07-01
121,Fullmetal Alchemist,Стальной алхимик,/animes/z121-fullmetal-alchemist,tv,8.11,released,51,0,2003-10-04,2004-10-02
28891,Haikyuu!! Second Season,Волейбол!! 2,/animes/z28891-haikyuu-second-season,tv,8.62,released,25,25,2015-10-04,2016-03-27
14813,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,"Как и ожидалось, моя школьная романтическая жизнь не удалась",/animes/14813-yahari-ore-no-seishun-love-comedy-wa-machigatteiru,tv,8.0,released,13,13,2013-04-05,2013-06-28
30503,Noragami Aragoto,Бездомный бог: Арагото,/animes/z30503-noragami-aragoto,tv,8.14,released,13,13,2015-10-03,2015-12-26
31478,Bungou Stray Dogs,Великий из бродячих псов,/animes/31478-bungou-stray-dogs,tv,7.8,released,12,12,2016-04-07,2016-06-23
39535,Mushoku Tensei: Isekai Ittara Honki Dasu,Реинкарнация безработного: История о приключениях в другом мире,/animes/39535-mushoku-tensei-isekai-ittara-honki-dasu,tv,8.34,released,11,11,2021-01-11,2021-03-22
34599,Made in Abyss,Созданный в Бездне,/animes/z34599-made-in-abyss,tv,8.63,released,13,13,2017-07-07,2017-09-29
11617,High School DxD,Старшая школа DxD,/animes/11617-high-school-dxd,tv,7.32,released,12,12,2012-01-06,2012-03-23
48583,Shingeki no Kyojin: The Final Season Part 2,Атака титанов: Финал. Часть 2,/animes/48583-shingeki-no-kyojin-the-final-season-part-2,tv,8.77,released,12,12,2022-01-10,2022-04-04
38671,Enen no Shouboutai,Пламенная бригада пожарных,/animes/38671-enen-no-shouboutai,tv,7.72,released,24,24,2019-07-06,2019-12-28
2167,Clannad,Кланнад,/animes/z2167-clannad,tv,7.99,released,23,0,2007-10-05,2008-03-28
6746,Durarara!!,Дюрарара!!,/animes/z6746-durarara,tv,8.09,released,24,24,2010-01-08,2010-06-25
5081,Bakemonogatari,Истории монстров,/animes/y5081-bakemonogatari,tv,8.32,released,15,0,2009-07-03,2010-06-25
40591,Kaguya-sama wa Kokurasetai? Tensai-tachi no Renai Zunousen,Госпожа Кагуя: в любви как на войне 2,/animes/40591-kaguya-sama-wa-kokurasetai-tensai-tachi-no-renai-zunousen,tv,8.62,released,12,12,2020-04-11,2020-06-27
431,Howl no Ugoku Shiro,Ходячий замок,/animes/431-howl-no-ugoku-shiro,movie,8.67,released,1,0,2004-11-20,
12189,Hyouka,Хёка,/animes/12189-hyouka,tv,8.05,released,22,22,2012-04-23,2012-09-17
14741,Chuunibyou demo Koi ga Shitai!,Чудачества любви не помеха!,/animes/14741-chuunibyou-demo-koi-ga-shitai,tv,7.7,released,12,12,2012-10-04,2012-12-20
26243,Owari no Seraph,Последний Серафим,/animes/26243-owari-no-seraph,tv,7.49,released,12,12,2015-04-04,2015-06-20
35507,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e,Добро пожаловать в класс превосходства,/animes/35507-youkoso-jitsuryoku-shijou-shugi-no-kyoushitsu-e,tv,7.84,released,12,11,2017-07-12,2017-09-27
9756,Mahou Shoujo Madoka★Magica,Девочка-волшебница Мадока★Волшебство,/animes/9756-mahou-shoujo-madoka-magica,tv,8.38,released,12,12,2011-01-07,2011-04-22
42249,Tokyo Revengers,Токийские мстители,/animes/42249-tokyo-revengers,tv,7.83,released,24,24,2021-04-11,2021-09-19
164,Mononoke Hime,Принцесса Мононоке,/animes/164-mononoke-hime,movie,8.67,released,1,0,1997-07-12,
37520,Dororo,Дороро,/animes/37520-dororo,tv,8.26,released,24,24,2019-01-07,2019-06-24
20899,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders,Невероятное приключение ДжоДжо: Рыцари звёздной пыли,/animes/20899-jojo-no-kimyou-na-bouken-part-3-stardust-crusaders,tv,8.11,released,24,24,2014-04-05,2014-09-13
205,Samurai Champloo,Самурай Чамплу,/animes/205-samurai-champloo,tv,8.52,released,26,0,2004-05-20,2005-03-19
7054,Kaichou wa Maid-sama!,Президент студсовета — горничная!,/animes/7054-kaichou-wa-maid-sama,tv,7.99,released,26,26,2010-04-02,2010-09-24
41587,Boku no Hero Academia 5th Season,Моя геройская академия 5,/animes/41587-boku-no-hero-academia-5th-season,tv,7.35,released,25,25,2021-03-27,2021-09-25
33206,Kobayashi-san Chi no Maid Dragon,Дракон-горничная госпожи Кобаяси,/animes/33206-kobayashi-san-chi-no-maid-dragon,tv,7.91,released,13,13,2017-01-12,2017-04-06
13759,Sakura-sou no Pet na Kanojo,Кошечка из Сакурасо,/animes/13759-sakura-sou-no-pet-na-kanojo,tv,8.04,released,24,24,2012-10-09,2013-03-26
813,Dragon Ball Z,Драконий жемчуг Зет,/animes/813-dragon-ball-z,tv,8.2,released,291,1,1989-04-26,1996-01-31
32935,Haikyuu!! Karasuno Koukou vs. Shiratorizawa Gakuen Koukou,Волейбол!! 3,/animes/z32935-haikyuu-karasuno-koukou-vs-shiratorizawa-gakuen-koukou,tv,8.77,released,10,10,2016-10-08,2016-12-10
6880,Deadman Wonderland,Страна чудес смертников,/animes/6880-deadman-wonderland,tv,7.13,released,12,12,2011-04-17,2011-07-03
51009,Jujutsu Kaisen 2nd Season,Магическая битва 2,/animes/51009-jujutsu-kaisen-2nd-season,tv,8.72,released,23,23,2023-07-06,2023-12-28
11771,Kuroko no Basket,Баскетбол Куроко,/animes/11771-kuroko-no-basket,tv,8.04,released,25,25,2012-04-08,2012-09-22
19,Monster,Монстр,/animes/19-monster,tv,8.89,released,74,0,2004-04-07,2005-09-28
36511,Tokyo Ghoul:re,Токийский гуль: Перерождение,/animes/36511-tokyo-ghoul-re,tv,6.37,released,12,12,2018-04-03,2018-06-19
52991,Sousou no Frieren,Провожающая в последний путь Фрирен,/animes/52991-sousou-no-frieren,tv,9.29,released,28,27,2023-09-29,2024-03-22
10793,Guilty Crown,Корона грешника,/animes/10793-guilty-crown,tv,7.39,released,22,22,2011-10-14,2012-03-23
48736,Sono Bisque Doll wa Koi wo Suru,Эта фарфоровая кукла влюбилась,/animes/48736-sono-bisque-doll-wa-koi-wo-suru,tv,8.14,released,12,12,2022-01-09,2022-03-27
4181,Clannad: After Story,Кланнад: Продолжение истории,/animes/z4181-clannad-after-story,tv,8.93,released,24,0,2008-10-03,2009-03-27
23283,Zankyou no Terror,Эхо террора,/animes/23283-zankyou-no-terror,tv,8.08,released,11,11,2014-07-11,2014-09-26
4898,Kuroshitsuji,Тёмный дворецкий,/animes/z4898-kuroshitsuji,tv,7.65,released,24,0,2008-10-03,2009-03-27
35120,Devilman: Crybaby,Человек-дьявол: Плакса,/animes/35120-devilman-crybaby,ona,7.74,released,10,10,2018-01-05,
39587,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season,Re:Zero. Жизнь с нуля в альтернативном мире 2,/animes/z39587-re-zero-kara-hajimeru-isekai-seikatsu-2nd-season,tv,8.33,released,13,13,2020-07-08,2020-09-30
18897,Nisekoi,Притворная любовь,/animes/z18897-nisekoi,tv,7.55,released,20,20,2014-01-11,2014-05-24
18153,Kyoukai no Kanata,По ту сторону границы,/animes/18153-kyoukai-no-kanata,tv,7.71,released,12,12,2013-10-03,2013-12-19
31933,JoJo no Kimyou na Bouken Part 4: Diamond wa Kudakenai,Невероятное приключение ДжоДжо: Несокрушимый алмаз,/animes/31933-jojo-no-kimyou-na-bouken-part-4-diamond-wa-kudakenai,tv,8.5,released,39,39,2016-04-02,2016-12-24
33255,Saiki Kusuo no Ψ-nan,Ох уж этот экстрасенс Сайки Кусуо!,/animes/33255-saiki-kusuo-no-nan,tv,8.41,released,120,105,2016-07-04,2016-12-26
26055,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders - Egypt-hen,Невероятное приключение ДжоДжо: Рыцари звёздной пыли 2,/animes/26055-jojo-no-kimyou-na-bouken-part-3-stardust-crusaders-egypt-hen,tv,8.44,released,24,24,2015-01-10,2015-06-20
37349,Goblin Slayer,Убийца гоблинов,/animes/37349-goblin-slayer,tv,7.42,released,12,12,2018-10-07,2018-12-30
853,Ouran Koukou Host Club,Клуб свиданий старшей школы Оран,/animes/853-ouran-koukou-host-club,tv,8.16,released,26,0,2006-04-05,2006-09-27
32282,Shokugeki no Souma: Ni no Sara,Повар-боец Сома: Второе блюдо,/animes/32282-shokugeki-no-souma-ni-no-sara,tv,8.06,released,13,13,2016-07-02,2016-09-24
34577,Nanatsu no Taizai: Imashime no Fukkatsu,Семь смертных грехов: Возрождение заповедей,/animes/34577-nanatsu-no-taizai-imashime-no-fukkatsu,tv,7.54,released,24,24,2018-01-13,2018-06-30
48561,Jujutsu Kaisen 0 Movie,Магическая битва 0. Фильм,/animes/48561-jujutsu-kaisen-0-movie,movie,8.38,released,1,1,2021-12-24,
11741,Fate/Zero 2nd Season,Судьба/Начало 2,/animes/z11741-fate-zero-2nd-season,tv,8.54,released,12,12,2012-04-08,2012-06-24
40852,Dr. Stone: Stone Wars,Доктор Стоун: Каменные войны,/animes/40852-dr-stone-stone-wars,tv,8.15,released,11,11,2021-01-14,2021-03-25
17265,Log Horizon,Покорение горизонта,/animes/z17265-log-horizon,tv,7.9,released,25,25,2013-10-05,2014-03-22
22297,Fate/stay night: Unlimited Blade Works,Судьба/Ночь схватки: Бесконечный мир клинков,/animes/z22297-fate-stay-night-unlimited-blade-works,tv,8.18,released,12,12,2014-10-12,2014-12-28
14227,Tonari no Kaibutsu-kun,Чудовище за соседней партой,/animes/14227-tonari-no-kaibutsu-kun,tv,7.45,released,13,13,2012-10-02,2012-12-25
523,Tonari no Totoro,Мой сосед Тоторо,/animes/z523-tonari-no-totoro,movie,8.25,released,1,0,1988-04-16,
23847,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,"Как и ожидалось, моя школьная романтическая жизнь не удалась 2",/animes/23847-yahari-ore-no-seishun-love-comedy-wa-machigatteiru-zoku,tv,8.2,released,13,13,2015-04-03,2015-06-26
918,Gintama,Гинтама,/animes/z918-gintama,tv,8.93,released,201,0,2006-04-04,2010-03-25
20785,Mahouka Koukou no Rettousei,Непутёвый ученик в школе магии,/animes/z20785-mahouka-koukou-no-rettousei,tv,7.37,released,26,26,2014-04-06,2014-09-28
37991,JoJo no Kimyou na Bouken Part 5: Ougon no Kaze,Невероятное приключение ДжоДжо: Золотой ветер,/animes/37991-jojo-no-kimyou-na-bouken-part-5-ougon-no-kaze,tv,8.58,released,39,39,2018-10-06,2019-07-28
36474,Sword Art Online: Alicization,Мастера Меча Онлайн: Алисизация,/animes/z36474-sword-art-online-alicization,tv,7.57,released,24,24,2018-10-07,2019-03-31
223,Dragon Ball,Драконий жемчуг,/animes/223-dragon-ball,tv,7.98,released,153,0,1986-02-26,1989-04-12
30015,ReLIFE,Повторная жизнь,/animes/z30015-relife,tv,7.96,released,13,13,2016-07-02,2016-09-24
17895,Golden Time,Золотая пора,/animes/z17895-golden-time,tv,7.74,released,24,24,2013-10-04,2014-03-28
5680,K-On!,Кэйон!,/animes/5680-k-on,tv,7.87,released,13,0,2009-04-03,2009-06-26
35073,Overlord II,Повелитель 2,/animes/35073-overlord-ii,tv,7.75,released,13,13,2018-01-09,2018-04-03
14513,Magi: The Labyrinth of Magic,Маги: Лабиринт магии,/animes/z14513-magi-the-labyrinth-of-magic,tv,8.0,released,25,25,2012-10-07,2013-03-31
38826,Tenki no Ko,Дитя погоды,/animes/38826-tenki-no-ko,movie,8.27,released,1,0,2019-07-19,
15583,Date A Live,Рандеву с жизнью,/animes/15583-date-a-live,tv,7.14,released,12,12,2013-04-06,2013-06-22
889,Black Lagoon,Пираты «Чёрной лагуны»,/animes/889-black-lagoon,tv,8.03,released,12,0,2006-04-09,2006-06-25
50602,Spy x Family Part 2,Семья шпиона. Часть 2,/animes/50602-spy-x-family-part-2,tv,8.21,released,13,13,2022-10-01,2022-12-24
36098,Kimi no Suizou wo Tabetai,Я хочу съесть твою поджелудочную,/animes/z36098-kimi-no-suizou-wo-tabetai,movie,8.55,released,1,1,2018-09-01,
45576,Mushoku Tensei: Isekai Ittara Honki Dasu Part 2,Реинкарнация безработного: История о приключениях в другом мире. Часть 2,/animes/45576-mushoku-tensei-isekai-ittara-honki-dasu-part-2,tv,8.62,released,12,12,2021-10-04,2021-12-20
30240,Prison School,Школа-тюрьма,/animes/30240-prison-school,tv,7.59,released,12,12,2015-07-11,2015-09-26
39551,Tensei shitara Slime Datta Ken 2nd Season,О моём перерождении в слизь 2,/animes/39551-tensei-shitara-slime-datta-ken-2nd-season,tv,8.34,released,12,12,2021-01-12,2021-03-30
35968,Wotaku ni Koi wa Muzukashii,Так сложно любить отаку,/animes/35968-wotaku-ni-koi-wa-muzukashii,tv,7.92,released,11,11,2018-04-13,2018-06-22
43608,Kaguya-sama wa Kokurasetai: Ultra Romantic,Госпожа Кагуя: в любви как на войне 3,/animes/43608-kaguya-sama-wa-kokurasetai-ultra-romantic,tv,8.96,released,13,13,2022-04-09,2022-06-25
40839,"Kanojo, Okarishimasu",Девушка на час,/animes/40839-kanojo-okarishimasu,tv,6.87,released,12,12,2020-07-11,2020-09-26
52299,Ore dake Level Up na Ken,Поднятие уровня в одиночку,/animes/52299-ore-dake-level-up-na-ken,tv,8.21,released,12,12,2024-01-07,2024-03-31
51019,Kimetsu no Yaiba: Katanakaji no Sato-hen,"Клинок, рассекающий демонов: Деревня кузнецов",/animes/51019-kimetsu-no-yaiba-katanakaji-no-sato-hen,tv,8.17,released,11,11,2023-04-09,2023-06-18
22043,Fairy Tail (2014),Хвост Феи (2014),/animes/22043-fairy-tail-2014,tv,7.66,released,102,102,2014-04-05,2016-03-26
40221,Kami no Tou,Башня Бога,/animes/40221-kami-no-tou,tv,7.56,released,13,13,2020-04-02,2020-06-25
6045,Kimi ni Todoke,Достучаться до тебя,/animes/6045-kimi-ni-todoke,tv,8.01,released,25,0,2009-10-07,2010-03-31
38101,5-toubun no Hanayome,Пять невест,/animes/38101-5-toubun-no-hanayome,tv,7.63,released,12,12,2019-01-11,2019-03-29
42203,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2,Re:Zero. Жизнь с нуля в альтернативном мире 2. Часть 2,/animes/42203-re-zero-kara-hajimeru-isekai-seikatsu-2nd-season-part-2,tv,8.42,released,12,12,2021-01-06,2021-03-24
38883,Haikyuu!! To the Top,Волейбол!! К вершине,/animes/z38883-haikyuu-to-the-top,tv,8.37,released,13,13,2020-01-11,2020-04-04
35788,Shokugeki no Souma: San no Sara,Повар-боец Сома: Третье блюдо,/animes/35788-shokugeki-no-souma-san-no-sara,tv,7.97,released,12,12,2017-10-04,2017-12-20
30296,Rakudai Kishi no Cavalry,Доблесть рыцаря-неудачника,/animes/z30296-rakudai-kishi-no-cavalry,tv,7.41,released,12,12,2015-10-03,2015-12-19
32615,Youjo Senki,Военная хроника маленькой девочки,/animes/32615-youjo-senki,tv,7.96,released,12,12,2017-01-06,2017-03-31
32,"Shinseiki Evangelion Movie: Air/Magokoro wo, Kimi ni",Евангелион нового поколения: Конец Евангелиона,/animes/32-shinseiki-evangelion-movie-air-magokoro-wo-kimi-ni,movie,8.56,released,1,1,1997-07-19,
27775,Plastic Memories,Пластиковые воспоминания,/animes/y27775-plastic-memories,tv,7.91,released,13,13,2015-04-05,2015-06-28
35062,Mahoutsukai no Yome,Невеста чародея,/animes/35062-mahoutsukai-no-yome,tv,8.05,released,24,24,2017-10-08,2018-03-25
52034,[Oshi no Ko],Ребёнок идола,/animes/52034-oshi-no-ko,tv,8.54,released,11,10,2023-04-12,2023-06-28
777,Hellsing Ultimate,Хеллсинг OVA,/animes/777-hellsing-ultimate,ova,8.34,released,10,10,2006-02-10,2012-12-26
1689,Byousoku 5 Centimeter,Пять сантиметров в секунду,/animes/1689-byousoku-5-centimeter,movie,7.55,released,3,0,2007-03-03,
21995,Ao Haru Ride,Неудержимая юность,/animes/z21995-ao-haru-ride,tv,7.63,released,12,12,2014-07-08,2014-09-23
2025,Darker than Black: Kuro no Keiyakusha,Темнее чёрного,/animes/z2025-darker-than-black-kuro-no-keiyakusha,tv,8.04,released,25,0,2007-04-06,2007-09-28
37675,Overlord III,Повелитель 3,/animes/37675-overlord-iii,tv,7.91,released,13,13,2018-07-10,2018-10-02
16592,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,Данганронпа: Школа надежды и безнадёжные школьники,/animes/16592-danganronpa-kibou-no-gakuen-to-zetsubou-no-koukousei-the-animation,tv,7.19,released,13,13,2013-07-05,2013-09-27
356,Fate/stay night,Судьба/Ночь схватки,/animes/z356-fate-stay-night,tv,7.27,released,24,0,2006-01-07,2006-06-17
48926,"Komi-san wa, Comyushou desu.",У Коми проблемы с общением,/animes/48926-komi-san-wa-comyushou-desu,tv,7.8,released,12,12,2021-10-07,2021-12-23
23289,Gekkan Shoujo Nozaki-kun,Ежемесячное сёдзё Нодзаки,/animes/23289-gekkan-shoujo-nozaki-kun,tv,7.81,released,12,12,2014-07-07,2014-09-22
39617,Yakusoku no Neverland 2nd Season,Обещанный Неверленд 2,/animes/z39617-yakusoku-no-neverland-2nd-season,tv,5.25,released,11,11,2021-01-08,2021-03-26
42310,Cyberpunk: Edgerunners,Киберпанк: Бегущие по краю,/animes/42310-cyberpunk-edgerunners,ona,8.62,released,10,6,2022-09-13,
41353,The God of High School,Бог старшей школы,/animes/41353-the-god-of-high-school,tv,7.07,released,13,13,2020-07-06,2020-09-28
41025,Fumetsu no Anata e,"Для тебя, Бессмертный",/animes/41025-fumetsu-no-anata-e,tv,8.35,released,20,20,2021-04-12,2021-08-30
849,Suzumiya Haruhi no Yuuutsu,Меланхолия Харухи Судзумии,/animes/849-suzumiya-haruhi-no-yuuutsu,tv,7.82,released,14,0,2006-04-03,2006-07-03
10165,Nichijou,Мелочи жизни,/animes/10165-nichijou,tv,8.47,released,26,26,2011-04-03,2011-09-25
